BindingDB Reactant_set_id,Ligand SMILES,Ligand InChI,Ligand InChI Key,BindingDB MonomerID,BindingDB Ligand Name,Target Name,Target Source Organism According to Curator or DataSource,IC50 (nM)
1255026,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@@H](N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)C(C)(C)F)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H64FN7O7/c1-10-42(60)57-24-21-35(29-57)47(62)56(8)45(51(6,7)52)46(61)54-40-26-32-15-12-16-33(25-32)34-19-20-41-37(27-34)38(44(58(41)11-2)36-17-13-22-53-43(36)31(3)65-9)28-50(4,5)30-66-49(64)39-18-14-23-59(55-39)48(40)63/h10,12-13,15-17,19-20,22,25,27,31,35,39-40,45,55H,1,11,14,18,21,23-24,26,28-30H2,2-9H3,(H,54,61)/t31-,35-,39-,40-,45+/m0/s1",MOFDSHHYIQHKPX-MHMDKQEBSA-N,592013,"US11566007, Example A693",GTPase NRas [Q61R],, 5500
1255027,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nsc(n3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCC(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C48H62N8O7S/c1-10-38(57)29-16-17-31(22-29)45(59)54(8)41(27(3)4)43(58)50-36-24-39-51-44(64-53-39)30-18-19-37-33(23-30)34(42(55(37)11-2)32-14-12-20-49-40(32)28(5)62-9)25-48(6,7)26-63-47(61)35-15-13-21-56(52-35)46(36)60/h10,12,14,18-20,23,27-29,31,35-36,41,52H,1,11,13,15-17,21-22,24-26H2,2-9H3,(H,50,58)/t28-,29?,31-,35-,36-,41-/m0/s1",JNIPKWLFDWWCHR-WIJVSATRSA-N,592014,"US11566007, Example A694",GTPase NRas [Q61R],, 5500
1255028,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC2(CC1)CN(CCO2)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C52H69N9O8S/c1-10-43(62)59-24-25-69-52(30-59)18-22-58(23-19-52)50(66)57(8)45(32(3)4)47(63)55-39-27-42-54-40(29-70-42)34-16-17-41-36(26-34)37(46(60(41)11-2)35-14-12-20-53-44(35)33(5)67-9)28-51(6,7)31-68-49(65)38-15-13-21-61(56-38)48(39)64/h10,12,14,16-17,20,26,29,32-33,38-39,45,56H,1,11,13,15,18-19,21-25,27-28,30-31H2,2-9H3,(H,55,63)/t33-,38-,39-,45-/m0/s1",IVALWJSBEPZCGJ-TWKVQILSSA-N,592015,"US11566007, Example A695",GTPase NRas [Q61R],, 550
1255029,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCCC2(CCN(CC2)C(=O)C=C)C1)-c1cccnc1[C@H](C)OC,"InChI=1S/C53H71N9O7S/c1-10-44(63)59-25-20-53(21-26-59)19-14-23-60(31-53)51(67)58(8)46(33(3)4)48(64)56-40-28-43-55-41(30-70-43)35-17-18-42-37(27-35)38(47(61(42)11-2)36-15-12-22-54-45(36)34(5)68-9)29-52(6,7)32-69-50(66)39-16-13-24-62(57-39)49(40)65/h10,12,15,17-18,22,27,30,33-34,39-40,46,57H,1,11,13-14,16,19-21,23-26,28-29,31-32H2,2-9H3,(H,56,64)/t34-,39-,40-,46-/m0/s1",GGUMNEGBQZKDGG-MSHYIFGRSA-N,592016,"US11566007, Example A696",GTPase NRas [Q61R],, 550
1255030,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC2(CCN(CC2)C(=O)C=C)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C53H71N9O7S/c1-10-44(63)59-24-18-53(19-25-59)20-26-60(27-21-53)51(67)58(8)46(33(3)4)48(64)56-40-29-43-55-41(31-70-43)35-16-17-42-37(28-35)38(47(61(42)11-2)36-14-12-22-54-45(36)34(5)68-9)30-52(6,7)32-69-50(66)39-15-13-23-62(57-39)49(40)65/h10,12,14,16-17,22,28,31,33-34,39-40,46,57H,1,11,13,15,18-21,23-27,29-30,32H2,2-9H3,(H,56,64)/t34-,39-,40-,46-/m0/s1",GKLKEBPDKMZLFV-MSHYIFGRSA-N,592017,"US11566007, Example A697",GTPase NRas [Q61R],, 55.0
1255031,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC2(CCN(C2)C(=O)C=C)CC1)-c1cccnc1[C@H](C)OC,"InChI=1S/C52H69N9O7S/c1-10-43(62)59-25-20-52(30-59)18-23-58(24-19-52)50(66)57(8)45(32(3)4)47(63)55-39-27-42-54-40(29-69-42)34-16-17-41-36(26-34)37(46(60(41)11-2)35-14-12-21-53-44(35)33(5)67-9)28-51(6,7)31-68-49(65)38-15-13-22-61(56-38)48(39)64/h10,12,14,16-17,21,26,29,32-33,38-39,45,56H,1,11,13,15,18-20,22-25,27-28,30-31H2,2-9H3,(H,55,63)/t33-,38-,39-,45-/m0/s1",PLRQABBLQXSQAD-TWKVQILSSA-N,592018,"US11566007, Example A698",GTPase NRas [Q61R],, 550
1255032,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(CC1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C57H75FN8O7/c1-13-65-46-22-21-40-33-42(46)43(50(65)41-19-15-27-59-48(41)37(4)72-12)34-55(5,6)35-73-53(70)44-20-16-28-66(61-44)52(69)45(32-38-17-14-18-39(40)31-38)60-51(68)49(36(2)3)63(11)54(71)57(58)25-29-64(30-26-57)47(67)23-24-56(7,8)62(9)10/h14-15,17-19,21-22,27,31,33,36-37,44-45,49,61H,13,16,20,25-26,28-30,32,34-35H2,1-12H3,(H,60,68)/t37-,44-,45-,49-/m0/s1",TVNNDBRHRFLINX-AIHGSACJSA-N,592019,"US11566007, Example A699",GTPase NRas [Q61R],, 550
1255033,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)C1(F)CCN(CC1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H63FN8O7S/c1-10-40(59)56-22-18-49(50,19-23-56)47(63)55(8)42(29(3)4)44(60)53-36-25-39-52-37(27-66-39)31-16-17-38-33(24-31)34(43(57(38)11-2)32-14-12-20-51-41(32)30(5)64-9)26-48(6,7)28-65-46(62)35-15-13-21-58(54-35)45(36)61/h10,12,14,16-17,20,24,27,29-30,35-36,42,54H,1,11,13,15,18-19,21-23,25-26,28H2,2-9H3,(H,53,60)/t30-,35-,36-,42-/m0/s1",GJQCYKSOZNYSPK-BJZXTERBSA-N,592020,"US11566007, Example A700",GTPase NRas [Q61R],, 550
1255034,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCN(C(=O)\C=C\CN(C)C)C2(CC2)C1)-c1cccnc1[C@H](C)OC,"InChI=1S/C53H72N10O7S/c1-11-61-42-19-18-35-27-37(42)38(47(61)36-15-12-22-54-45(36)34(4)69-10)29-52(5,6)32-70-50(67)39-16-13-24-63(57-39)49(66)40(28-43-55-41(35)30-71-43)56-48(65)46(33(2)3)59(9)51(68)60-25-26-62(53(31-60)20-21-53)44(64)17-14-23-58(7)8/h12,14-15,17-19,22,27,30,33-34,39-40,46,57H,11,13,16,20-21,23-26,28-29,31-32H2,1-10H3,(H,56,65)/b17-14+/t34-,39-,40-,46-/m0/s1",YIIJBCCOWCKKRK-KJCRVJITSA-N,592021,"US11566007, Example A701",GTPase NRas [Q61R],, 550
1255035,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC2(C1)CCN(CC2)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H67N9O7S/c1-10-42(61)57-22-18-51(19-23-57)28-58(29-51)49(65)56(8)44(31(3)4)46(62)54-38-25-41-53-39(27-68-41)33-16-17-40-35(24-33)36(45(59(40)11-2)34-14-12-20-52-43(34)32(5)66-9)26-50(6,7)30-67-48(64)37-15-13-21-60(55-37)47(38)63/h10,12,14,16-17,20,24,27,31-32,37-38,44,55H,1,11,13,15,18-19,21-23,25-26,28-30H2,2-9H3,(H,54,62)/t32-,37-,38-,44-/m0/s1",BCZSBQBSVRSPHV-NEIGFUHISA-N,592022,"US11566007, Example A702",GTPase NRas [Q61R],, 550
1255036,CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC1(C)OCCO1)C(C)C,"InChI=1S/C53H63F3N6O9/c1-32(2)41(29-68-37-27-60(28-37)45(63)17-18-52(6)70-21-22-71-52)48(64)58-43-24-34-11-8-12-35(23-34)36-15-16-44-39(25-36)40(26-51(4,5)31-69-50(66)42-14-10-20-62(59-42)49(43)65)47(61(44)30-53(54,55)56)38-13-9-19-57-46(38)33(3)67-7/h8-9,11-13,15-16,19,23,25,32-33,37,41-43,59H,10,14,20-22,24,26-31H2,1-7H3,(H,58,64)/t33-,41-,42-,43-/m0/s1",SKEUHRZNEOOPHQ-UCPQMPEOSA-N,592023,"US11566007, Example A703",GTPase NRas [Q61R],,>10000
1255037,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N(C)[C@@H]1C[C@@H](C1)N(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H67N9O7S/c1-12-42(60)55(8)32-23-33(24-32)56(9)49(64)57(10)44(29(3)4)46(61)53-38-25-41-52-39(27-67-41)31-18-19-40-35(22-31)36(45(58(40)13-2)34-16-14-20-51-43(34)30(5)65-11)26-50(6,7)28-66-48(63)37-17-15-21-59(54-37)47(38)62/h12,14,16,18-20,22,27,29-30,32-33,37-38,44,54H,1,13,15,17,21,23-26,28H2,2-11H3,(H,53,61)/t30-,32-,33+,37-,38-,44-/m0/s1",PLJXDULWCCRBOI-YZLRDTBUSA-N,592024,"US11566007, Example A704",GTPase NRas [Q61R],, 55.0
1255038,CC[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(=O)N[C@H]1Cc2nc(cs2)-c2ccc3n(CC)c(c(CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C1=O)c3c2)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H66N8O7S/c1-11-32(28-64-34-26-56(27-34)43(59)19-20-50(6,7)55(8)9)46(60)53-39-24-42-52-40(29-66-42)33-17-18-41-36(23-33)37(45(57(41)12-2)35-15-13-21-51-44(35)31(3)63-10)25-49(4,5)30-65-48(62)38-16-14-22-58(54-38)47(39)61/h13,15,17-18,21,23,29,31-32,34,38-39,54H,11-12,14,16,22,24-28,30H2,1-10H3,(H,53,60)/t31-,32-,38-,39-/m0/s1",FNEBYYDNJKCLRD-JWZSAVIXSA-N,592025,"US11566007, Example A705",GTPase NRas [Q61R],,>10000
1255039,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@@H]2OCCN([C@@H]2C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H65N9O8S/c1-10-42(60)58-20-21-66-40-26-56(25-39(40)58)49(64)55(8)44(29(3)4)46(61)53-36-23-41-52-37(27-68-41)31-16-17-38-33(22-31)34(45(57(38)11-2)32-14-12-18-51-43(32)30(5)65-9)24-50(6,7)28-67-48(63)35-15-13-19-59(54-35)47(36)62/h10,12,14,16-18,22,27,29-30,35-36,39-40,44,54H,1,11,13,15,19-21,23-26,28H2,2-9H3,(H,53,61)/t30-,35-,36-,39+,40-,44-/m0/s1",SWQZFWJGYOPHFX-KAAMUXKOSA-N,592026,"US11566007, Example A706",GTPase NRas [Q61R],, 550
1255040,CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3ncc(o3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C#CC(C)(C)N(C)C,"InChI=1S/C53H68F3N9O8/c1-31(2)45(62(10)48(68)34-19-23-63(28-34)43(66)18-20-52(6,7)61(8)9)47(67)59-39-25-42-58-27-41(73-42)33-16-17-40-36(24-33)37(26-51(4,5)30-72-50(70)38-15-13-22-65(60-38)49(39)69)46(64(40)29-53(54,55)56)35-14-12-21-57-44(35)32(3)71-11/h12,14,16-17,21,24,27,31-32,34,38-39,45,60H,13,15,19,22-23,25-26,28-30H2,1-11H3,(H,59,67)/t32-,34-,38-,39-,45-/m0/s1",OGSNXQGHMFXBAL-FWGDFQCDSA-N,592027,"US11566007, Example A707",GTPase NRas [Q61R],,>10000
1255041,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)O)C(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C52H66N6O8/c1-10-57-44-19-18-36-26-39(44)40(47(57)38-16-12-22-53-46(38)33(4)64-9)27-51(5,6)31-66-50(62)42-17-13-23-58(55-42)49(61)43(25-34-14-11-15-35(36)24-34)54-48(60)41(32(2)3)30-65-37-28-56(29-37)45(59)20-21-52(7,8)63/h11-12,14-16,18-19,22,24,26,32-33,37,41-43,55,63H,10,13,17,23,25,27-31H2,1-9H3,(H,54,60)/t33-,41-,42-,43-/m0/s1",XIXZIAVNCZHSFY-UCPQMPEOSA-N,592028,"US11566007, Example A708",GTPase NRas [Q61R],,>10000
1255042,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCN(C[C@@H]1C)C(=O)\C=C\CN(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C52H72N10O7S/c1-12-60-42-20-19-35-26-37(42)38(47(60)36-16-13-21-53-45(36)34(5)68-11)28-52(6,7)31-69-50(66)39-17-14-23-62(56-39)49(65)40(27-43-54-41(35)30-70-43)55-48(64)46(32(2)3)58(10)51(67)61-25-24-59(29-33(61)4)44(63)18-15-22-57(8)9/h13,15-16,18-21,26,30,32-34,39-40,46,56H,12,14,17,22-25,27-29,31H2,1-11H3,(H,55,64)/b18-15+/t33-,34-,39-,40-,46-/m0/s1",FVKLRZDWJPCQDO-VBPOEJBWSA-N,592029,"US11566007, Example A709",GTPase NRas [Q61R],, 550
1255043,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC(C1)N(C)C(=O)\C=C\CN(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H70N10O7S/c1-12-60-41-20-19-33-24-36(41)37(46(60)35-16-13-21-52-44(35)32(4)67-11)26-51(5,6)30-68-49(65)38-17-14-23-61(55-38)48(64)39(25-42-53-40(33)29-69-42)54-47(63)45(31(2)3)58(10)50(66)59-27-34(28-59)57(9)43(62)18-15-22-56(7)8/h13,15-16,18-21,24,29,31-32,34,38-39,45,55H,12,14,17,22-23,25-28,30H2,1-11H3,(H,54,63)/b18-15+/t32-,38-,39-,45-/m0/s1",BZOGOYIBULTMIR-XHCVWWSASA-N,592030,"US11566007, Example A710",GTPase NRas [Q61R],, 550
1255044,CO[C@@H](C)c1ncccc1-c1c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc(n1CC(F)(F)F)c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N(C)C1CN(C1)C(=O)C=C,"InChI=1S/C48H60F3N9O7S/c1-10-39(61)58-22-30(23-58)56(7)46(65)57(8)41(27(2)3)43(62)54-35-20-38-53-36(24-68-38)29-15-16-37-32(19-29)33(21-47(5,6)26-67-45(64)34-14-12-18-60(55-34)44(35)63)42(59(37)25-48(49,50)51)31-13-11-17-52-40(31)28(4)66-9/h10-11,13,15-17,19,24,27-28,30,34-35,41,55H,1,12,14,18,20-23,25-26H2,2-9H3,(H,54,62)/t28-,34-,35-,41-/m0/s1",VMVWWKUELMQFEZ-YSTKZGGWSA-N,592031,"US11566007, Example A711",GTPase NRas [Q61R],, 550
1255045,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N(C)[C@H]1C[C@@H](C1)N(C)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H67N9O7S/c1-12-42(60)55(8)32-23-33(24-32)56(9)49(64)57(10)44(29(3)4)46(61)53-38-25-41-52-39(27-67-41)31-18-19-40-35(22-31)36(45(58(40)13-2)34-16-14-20-51-43(34)30(5)65-11)26-50(6,7)28-66-48(63)37-17-15-21-59(54-37)47(38)62/h12,14,16,18-20,22,27,29-30,32-33,37-38,44,54H,1,13,15,17,21,23-26,28H2,2-11H3,(H,53,61)/t30-,32-,33-,37-,38-,44-/m0/s1",PLJXDULWCCRBOI-IZOSVWSKSA-N,592032,"US11566007, Example A712",GTPase NRas [Q61R],, 55.0
1255046,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N(C)C1CN(C1)C(=O)C(=C)OC)-c1cccnc1[C@H](C)OC,"InChI=1S/C49H65N9O8S/c1-12-57-39-18-17-31-21-34(39)35(43(57)33-15-13-19-50-41(33)29(4)64-10)23-49(6,7)27-66-47(62)36-16-14-20-58(53-36)46(61)37(22-40-51-38(31)26-67-40)52-44(59)42(28(2)3)55(9)48(63)54(8)32-24-56(25-32)45(60)30(5)65-11/h13,15,17-19,21,26,28-29,32,36-37,42,53H,5,12,14,16,20,22-25,27H2,1-4,6-11H3,(H,52,59)/t29-,36-,37-,42-/m0/s1",BUYHFRBCTXPCQF-JUGUIVBOSA-N,592033,"US11566007, Example A713",GTPase NRas [Q61R],, 550
1255047,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1C[C@H]2OCCN([C@H]2C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H65N9O8S/c1-10-42(60)58-20-21-66-40-26-56(25-39(40)58)49(64)55(8)44(29(3)4)46(61)53-36-23-41-52-37(27-68-41)31-16-17-38-33(22-31)34(45(57(38)11-2)32-14-12-18-51-43(32)30(5)65-9)24-50(6,7)28-67-48(63)35-15-13-19-59(54-35)47(36)62/h10,12,14,16-18,22,27,29-30,35-36,39-40,44,54H,1,11,13,15,19-21,23-26,28H2,2-9H3,(H,53,61)/t30-,35-,36-,39-,40+,44-/m0/s1",SWQZFWJGYOPHFX-HCKBRQODSA-N,592034,"US11566007, Example A714",GTPase NRas [Q61R],, 550
1255048,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](C[C@@H]3CCCN(C3)c3ccc1c2c3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1C(C)OC,"InChI=1S/C53H76N8O7/c1-12-60-45-20-19-37-27-40(45)41(48(60)39-17-13-23-54-47(39)35(4)66-11)28-52(5,6)33-68-51(65)43-18-15-25-61(56-43)50(64)44(26-36-16-14-24-58(37)29-36)55-49(63)42(34(2)3)32-67-38-30-59(31-38)46(62)21-22-53(7,8)57(9)10/h13,17,19-20,23,27,34-36,38,42-44,56H,12,14-16,18,24-26,28-33H2,1-11H3,(H,55,63)/t35?,36-,42-,43-,44-/m0/s1",MOCHJGYMWLJKBU-ZINVSRCDSA-N,592035,"Synthesis of benzyl ((23S,63S,4S)-11-ethyl-12-(2-((S)-1-methoxyethyl)pyridin-3-yl)-10,10-dimethyl-5,7-dioxo-61,62,63,64,65,66-hexahydro-11H-8-oxa-1(5,3)-indola-6(1,3)-pyridazina-2(1,3)-piperidinacycloundecaphane-4-yl)carbamate::US11566007, Example A715",GTPase NRas [Q61R],,>10000
1255049,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](CN3CCC=C(C3)c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H68N8O7/c1-10-42(59)56-24-20-35(28-56)47(61)54(8)44(31(3)4)46(60)52-40-29-55-22-13-15-34(27-55)33-18-19-41-37(25-33)38(45(57(41)11-2)36-16-12-21-51-43(36)32(5)64-9)26-50(6,7)30-65-49(63)39-17-14-23-58(53-39)48(40)62/h10,12,15-16,18-19,21,25,31-32,35,39-40,44,53H,1,11,13-14,17,20,22-24,26-30H2,2-9H3,(H,52,60)/t32-,35-,39-,40-,44-/m0/s1",HEFFULFHTAKGSC-AOSIAZGDSA-N,592036,"Synthesis of (3S)-1-acryloyl-N-((2S)-1-(((63S,4S)-11-ethyl-12-(2-((S)-1-methoxyethyl)pyridin-3-yl)-10,10-dimethyl-5,7-dioxo-21,22,23,26,61,62,63,64,65,66-decahydro-11H-8-oxa-1(5,3)-indola-6(1,3)-pyridazina-2(5,1)-pyridinacycloundecaphane-4-yl)amino)-3-methyl-1-oxobutan-2-yl)-N-methylpyrrolidine-3-carboxamide::US11566007, Example A716",GTPase NRas [Q61R],,>10000
1255050,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cccc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCC11CN(C1)C(=O)C#CC(C)(C)N(C)C)-c1cccnc1C(C)OC,"InChI=1S/C57H75N9O7/c1-13-64-46-22-21-40-31-42(46)43(50(64)41-19-15-26-58-48(41)37(4)72-12)32-55(5,6)35-73-53(70)44-20-16-27-66(60-44)52(69)45(30-38-17-14-18-39(40)29-38)59-51(68)49(36(2)3)62(11)54(71)65-28-25-57(65)33-63(34-57)47(67)23-24-56(7,8)61(9)10/h14-15,17-19,21-22,26,29,31,36-37,44-45,49,60H,13,16,20,25,27-28,30,32-35H2,1-12H3,(H,59,68)/t37?,44-,45-,49-/m0/s1",ZAQYEHFXIWVULE-CSSNCBFSSA-N,592037,"US11566007, Example A717",GTPase NRas [Q61R],, 550
1255051,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CCN([C@H]2CC[C@@H]12)C(=O)C=C)-c1cccnc1[C@H](C)OC,"InChI=1S/C50H65N9O7S/c1-10-42(60)57-22-23-58(40-19-18-39(40)57)49(64)55(8)44(29(3)4)46(61)53-36-25-41-52-37(27-67-41)31-16-17-38-33(24-31)34(45(56(38)11-2)32-14-12-20-51-43(32)30(5)65-9)26-50(6,7)28-66-48(63)35-15-13-21-59(54-35)47(36)62/h10,12,14,16-17,20,24,27,29-30,35-36,39-40,44,54H,1,11,13,15,18-19,21-23,25-26,28H2,2-9H3,(H,53,61)/t30-,35-,36-,39-,40+,44-/m0/s1",HXZDWYMWSGORPJ-HCKBRQODSA-N,592038,"US11566007, Example A718",GTPase NRas [Q61R],, 550
1255052,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(cs3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)N1CC[C@]2(CCN(C2)C(=O)C=C)C1)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H67N9O7S/c1-10-42(61)57-22-18-51(28-57)19-23-58(29-51)49(65)56(8)44(31(3)4)46(62)54-38-25-41-53-39(27-68-41)33-16-17-40-35(24-33)36(45(59(40)11-2)34-14-12-20-52-43(34)32(5)66-9)26-50(6,7)30-67-48(64)37-15-13-21-60(55-37)47(38)63/h10,12,14,16-17,20,24,27,31-32,37-38,44,55H,1,11,13,15,18-19,21-23,25-26,28-30H2,2-9H3,(H,54,62)/t32-,37-,38-,44-,51-/m0/s1",CLDWDQPCOJFDBV-NLFAPGLQSA-N,592039,"US11566007, Example A719",GTPase NRas [Q61R],, 55.0
1255053,CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3nc(-c4ccc1c2c4)n(C)n3)NC(=O)[C@@H](COC1CN(C1)C(=O)C#CC(C)(C)N(C)C)C(C)C)-c1cccnc1[C@H](C)OC,"InChI=1S/C51H70N10O7/c1-13-60-41-19-18-33-24-36(41)37(45(60)35-16-14-22-52-44(35)32(4)66-12)26-50(5,6)30-68-49(65)39-17-15-23-61(55-39)48(64)40(25-42-54-46(33)58(11)56-42)53-47(63)38(31(2)3)29-67-34-27-59(28-34)43(62)20-21-51(7,8)57(9)10/h14,16,18-19,22,24,31-32,34,38-40,55H,13,15,17,23,25-30H2,1-12H3,(H,53,63)/t32-,38-,39-,40-/m0/s1",FNWRIMDOXSWHNQ-USVRULEYSA-N,592040,"Synthesis of (2R)-2-(((1-(4-(dimethylamino)-4-methylpent-2-ynoyl)azetidin-3-yl)oxy)methyl)-N-((63S,4S,Z)-11-ethyl-12-(2-((S)-1-methoxyethyl)pyridin-3-yl)-21,10,10-trimethyl-5,7-dioxo-61,62,63,64,65,66-hexahydro-11H,21H-8-oxa-1(5,3)-indola-6(1,3)-pyridazina-2(5,3)-triazolacycloundecaphane-4-yl)-3-methylbutanamide::US11566007, Example A720",GTPase NRas [Q61R],, 5500
