SMILES,Formula,Molecular weight,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds
OCCNC(=O)CSc1nonc1\C(NC1Cc2cc(F)c(Cl)cc12)=N\O,C15H15ClFN5O4S,415.05173086,1.0855000000000004,4,8,132.87,7
CC[C@@H]1CN([C@@H](C)CN1C(C)c1ccc(CNC(=O)OC)cc1)c1nc(=O)n(C)c2ccc(nc12)C#N,C27H33N7O3,503.26448791600006,3.1064800000000012,1,9,116.38000000000002,6
CN1c2ccccc2C(=N[C@H](NC(=O)C2(CCC2)C(=O)N[C@H](O)C2CCCCC2)C1=O)c1ccc(cc1)C(F)(F)F,C30H33F3N4O4,570.245390196,4.146700000000002,3,5,111.1,6
Oc1c(nc2sc(cn2c1=O)N1CCOCC1)C(=O)NCc1ccc(F)cc1,C18H17FN4O4S,404.09545424400005,1.3672999999999995,2,8,96.17000000000002,4
CCn1cc(C(O)=O)c(=O)c2cc(F)c(-c3cc(C)nc(C)c3)c(F)c12,C19H16F2N2O3,358.112898812,3.6766400000000026,1,4,72.19,3
CCNc1c(F)cccc1-c1ncc2c(nc(OCC34CCCN3CCC4)nc2c1F)N1CC2CCC(C1)N2,C29H35F2N7O,535.2871151800001,4.349600000000002,2,8,78.44000000000001,7
Cc1ccc2c(OCCN3CCC(Cc4cccc(c4)N4CCCS4(=O)=O)CC3)cccc2n1,C27H33N3O3S,479.224262916,4.4166200000000035,0,5,62.74,7
Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1S[C@@H]2COP(O)(=O)OC3[C@@H](COP(O)(=O)O[C@H]1C2O)O[C@H]([C@H]3O)n1cnc2c(N)ncnc12,C20H24N10O12P2S,690.0771104679997,-1.6248999999999996,7,20,320.4199999999999,2
CCOC(=O)NC1(N=C(NC1=O)c1ccccc1)C(F)(F)F,C13H12F3N3O3,315.083075904,1.5676999999999999,2,4,79.78999999999999,3
COc1cc(C)c(c(C)c1C)S(=O)(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)NCCCN1CCN(C)CC1,C27H39ClN4O4S,550.238054408,2.9171600000000018,2,6,90.97999999999999,11
CN(C)S(=O)(=O)c1cc(cnc1N)-c1ccnc(NC(C)=O)c1,C14H17N5O3S,335.105210404,0.9345000000000003,2,6,118.28,4
CC(C)Cc1ccc(cc1)C(C)C(=O)Nc1ccccc1O,C19H23NO2,297.172878976,4.332900000000004,2,2,49.33,5
CCOCCCCNC(CC(C)C)C1(CCC1)c1ccc(SC)cc1,C22H37NOS,363.25958580400004,5.6512000000000056,1,3,21.259999999999998,12
CCOC(=O)N1CC2(C1)CC(C2)=CC#Cc1cccc(C)n1,C18H20N2O2,296.15247788000005,2.9202200000000014,0,3,42.43,1
Cc1cccc2C(=O)N(C(=O)c12)c1ccnc(Cl)c1,C14H9ClN2O2,272.035255208,2.8440200000000013,0,3,50.27,1
COc1ccc(C2=NC(C(N2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,C25H24Cl2N2O2,454.121483368,6.621600000000005,1,4,42.849999999999994,6
NC(=O)c1cnc(NC[C@@H]2CCCN2)c2cc(sc12)-c1ccc(Cl)cc1,C19H19ClN4OS,386.096809908,3.879500000000002,3,5,80.04,5
CC(N)=NCCCC[C@H](N)C(O)=O,C8H17N3O2,187.132076784,-0.05429999999999979,3,3,101.69999999999999,6
COc1cc(cc(OC)c1OC)[C@@H]1[C@@H](C2CC2)[C@H]2[C@@H]1c1c(OC2(C)C)c2ccccc2[nH]c1=O,C28H31NO5,461.22022309199997,5.248300000000005,1,5,69.78,5
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N2)[C@H](C)O)[C@@H](C)CC,C76H111N23O16S2,1665.8020564719993,-3.8611600000000017,22,21,598.5499999999998,20
OCc1ccccc1N1CC=C(NC1=O)c1cccc(c1)[N+]([O-])=O,C17H15N3O4,325.10625596,2.657800000000001,2,4,95.71000000000001,4
OC(=O)CCc1ccccc1C[C@@H]1CCC[C@@H]1c1nc(co1)C(=O)NCCCCC1CCCCC1,C29H40N2O4,480.29880776,6.2986000000000075,2,4,92.43,12
ONC(=O)CCCCCCN(c1nccs1)c1ccccn1,C15H20N4O2S,320.13069688,3.132100000000001,2,6,78.35000000000001,9
Clc1cccc(N2CCN(CCCCOc3cccc4c(C=O)cnn34)CC2)c1Cl,C22H24Cl2N4O2,446.12763136800004,4.434800000000004,0,6,50.08,8
Oc1cc2CCN3CCc4c(CC3c2cc1O)ccc(O)c4O,C18H19NO4,313.131408088,2.2070000000000007,4,5,84.16000000000001,0
O[C@@H](CNC(=O)c1ncnc(NC2COC2)c1F)CN1CCc2ccccc2C1,C20H24FN5O3,401.186317848,0.5754000000000006,3,7,99.61,7
Fc1ccc(-c2noc(n2)C2CCN(CC2)c2cnc3ccc(Cl)cc3c2)c(Cl)c1,C22H17Cl2FN4O,442.07634474400004,6.114700000000004,0,5,55.050000000000004,3
CC1CN(C1)[C@@H]1CC[C@@H]([C@H](C1)C#N)n1cc(C(N)=O)c(Nc2ccc(cc2)S(=O)(=O)C(F)(F)F)n1,C22H25F3N6O3S,510.16609432,3.204180000000001,2,8,134.11,6
NS(=O)(=O)c1cccc(NS(=O)(=O)c2ccc(NCc3cc(=O)oc4cc(Cl)ccc34)cc2)c1,C22H18ClN3O6S2,519.032554976,3.5067000000000013,3,7,148.57,7
CCCN(CCCCOc1ccn2nccc2c1)[C@@H]1CCc2c(O)cccc2C1,C24H31N3O2,393.241627232,4.468400000000004,1,5,50.0,9
COc1ncc(-c2nc3C(=O)N(C(c3n2C(C)C)c2ccc(Cl)cc2)c2cc(Cl)cnc2O)c(OC)n1,C25H22Cl2N6O4,540.107958544,5.095400000000004,1,9,115.49000000000002,6
C(N1CCC(=CC1)c1ccccc1)c1cnn(c1)-c1ccccc1,C21H21N3,315.17354767200004,4.1616000000000035,0,3,21.060000000000002,4
CCOC(=O)c1c2ccc(OCC(=O)NN=Cc3ccc(C)cc3)cc2n2ccccc12,C25H23N3O4,429.16885621600005,4.106720000000003,1,6,81.39999999999999,7
CC[C@H]1[C@@H](O)[C@H]2[C@@H]3CC[C@H]([C@H](C)COC(=O)NS(=O)(=O)c4ccc(cc4)-c4ncccn4)[C@@]3(C)CC[C@@H]2[C@@]2(C)CC[C@@H](O)C[C@@H]12,C35H49N3O6S,639.3342072880001,5.821300000000007,3,8,138.70999999999998,7
COc1ccc(nc1)[C@H]1C[C@@H]1COc1cc(NCc2csc(C)n2)c(=O)n(C)n1,C20H23N5O3S,413.1521605960001,2.7434200000000013,1,9,91.16000000000001,8
OC(=O)C1CCCN1C(=O)CC(SC(=O)c1ccccc1)C(=O)c1ccc(Br)cc1,C22H20BrNO5S,489.02455583999995,4.039700000000003,1,5,91.75,7
CN(CCN1CCCCC1)CCc1ccc(OC(F)(F)F)cc1,C17H25F3N2O,330.19189808,3.5454000000000017,0,3,15.71,7
CCCC[C@@H](C)Oc1ccnc(C[C@@](O)([C@@H](N)CSCC(C)C)C(O)=O)c1,C20H34N2O4S,398.22392856799996,3.1138000000000012,3,6,105.67000000000002,13
Nc1c(sc2nc(ccc12)-c1cccs1)C(=O)Nc1nc2ccccc2s1,C19H12N4OS3,408.017324004,5.469000000000002,2,7,80.89999999999999,3
O=c1[nH]ccc2cc(O[C@H]3CCNC3)ccc12,C13H14N2O2,230.105527688,1.2687999999999997,2,3,54.120000000000005,2
CNC(=O)[C@@H]1CCN1c1cc(cc(n1)-c1cnn2ccc(nc12)-c1cccs1)C(=O)NC[C@H](C)N,C24H26N8O2S,490.189943072,1.9214999999999987,3,9,130.54000000000002,7
Cn1c(NC(=O)Nc2ccc(cc2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cc(=O)n(Cc2ccc(Cl)c(Cl)c2)c1=O,C25H23Cl2N5O8,591.0923680559998,2.5939000000000005,5,8,188.82999999999998,10
CNC1CC(c2ccccc12)c1ccc(Cl)cc1Cl,C16H15Cl2N,291.05815484,4.789500000000003,1,1,12.03,2
C[C@@H]1CN(Cc2ccc(F)cc2)CCN1C(=O)\C=C\c1ccc(Cl)cc1Cc1nnn(C)n1,C24H26ClFN6O,468.18406535200006,3.339500000000002,0,6,67.15,6
COc1ccc(cc1-c1cccc(c1)C(CC(O)=O)c1nnc(C)o1)C(C)(C)C,C23H26N2O4,394.189257312,4.957720000000004,1,5,85.45,6
Cc1cc(NS(=O)(=O)c2ccc(Nc3ccnc(SCC(=O)c4ccc(F)cc4)n3)cc2)no1,C22H18FN5O4S2,499.078424276,4.4315200000000035,2,9,127.08,9
Cc1ccc(cc1)-c1c([N-]S(=O)(=O)c2ccc(cc2)C(C)(C)C)ncnc1OCCOc1ncc(Cl)cn1,C27H27ClN5O4S-,552.14777660391,6.044820000000006,0,8,118.26000000000002,9
CCN(CC)C(=O)c1ccc(cc1)C1(CCN(CC=C)CC1)c1cccc(O)c1,C25H32N2O2,392.24637826399993,4.442100000000005,1,3,43.78,7
Cn1c2CC3CCC(N3)c2c2cc(ccc12)S(=O)(=O)c1cccc(OC(F)F)c1,C21H20F2N2O3S,418.11626993999994,3.961700000000003,1,5,60.33,4
Cc1cn(C[C@](C)(O)C(=O)Nc2ccc(C#N)c(c2)C(F)(F)F)c2ccc(F)cc12,C21H17F4N3O2,419.125689664,4.369000000000002,2,4,78.05000000000001,4
COc1cc(-c2ccc(nc2)N2CC3CC(C2)N3Cc2ccc(OC)nc2)c2c(CC#N)cnn2c1,C27H27N7O2,481.2226231040001,3.3376800000000015,0,9,91.80999999999999,7
CNCc1cc(ccc1Cc1ccc(Cl)c(Cl)c1)S(N)(=O)=O,C15H16Cl2N2O2S,358.03095411199996,2.9510000000000005,2,3,72.19,5
NS(=O)(=O)c1ccc(CN2C(=O)CCC2=O)cc1,C11H12N2O4S,268.05177786400003,-0.01700000000000057,1,4,97.53999999999999,3
COc1nc(O[C@H]2C[C@@]3(C[C@@H](C3)NC(=O)c3cnn(c3C)-c3ccc(cn3)C(F)(F)F)C2)c(s1)C(N)=O,C23H23F3N6O4S,536.1453588759999,3.278520000000001,2,9,134.25,7
COc1ccc2CN([C@@H](Cc2c1OCC#Cc1ccccc1)C(O)=O)C(=O)C(c1ccccc1)c1ccccc1,C34H29NO5,531.2045730279999,5.295700000000005,1,4,76.07000000000001,7
CCCCNc1ncc(c(N[C@H]2CC[C@H](O)CC2)n1)-c1ccc(CNCCO)cn1,C22H34N6O2,414.27432432800003,2.5479000000000003,5,8,115.22000000000001,11
CC(CNS(C)(=O)=O)[C@@H](c1ccccc1)c1ccc2n(ncc2c1)-c1ccc(F)cc1,C24H24FN3O2S,437.15732622800004,4.481800000000003,1,4,63.99,7
CN1CCN(CC1)c1ccc2c3CCN(Cc3c(=O)oc2c1C)C(=O)c1ccc(NS(C)(=O)=O)c(F)c1,C26H29FN4O5S,528.184269248,2.5623200000000006,1,7,103.16999999999999,4
Fc1cc2CN(Cc2cc1OC1CCCNC1)c1cn[nH]c(=O)c1C(F)(F)F,C18H18F4N4O2,398.136588696,2.5788,2,5,70.25,3
N#Cc1cnc2cnc(NCCN3CCOCC3)cc2c1Nc1ccc(Oc2ccccc2)cc1,C27H26N6O2,466.211724072,4.781480000000004,2,8,95.33000000000001,8
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cnccc1[C@H](C)OC,C51H65N7O8,903.4894620399999,5.969100000000006,3,11,175.64000000000001,10
CC1CN(CCC1n1cccn1)c1ccnc(n1)-c1cnc2ccc(cn12)C(F)(F)F,C21H20F3N7,427.1732283,4.094100000000004,0,7,64.14,3
COC(=O)[C@H]([C@@H]1CCCCN1)c1cccc(F)c1,C14H18FNO2,251.132157036,2.2244,1,3,38.33,3
CN1CC(COc2cc(-c3ccc(nc3)N3CCC(C)(CC3)NC(=O)c3ccccn3)c3c(cnn3c2)C#N)C1,C30H32N8O2,536.2648222640001,3.3922800000000013,1,9,111.68,7
[Cl-].C[N+](C)(CC(=O)Nc1ccccc1)CC(=O)Nc1ccccc1,C18H22ClN3O2,347.140054624,-0.6557999999999953,2,2,58.2,6
COCCCN1CC2C(CNC(=O)c3cccc4c(Cl)c(nn34)C(C)C)C2C1,C21H29ClN4O2,404.19790384800007,3.055200000000001,1,5,58.870000000000005,8
Cc1[nH]c2c(ccc(N3CCCC(C3)NC(=O)C=C)c2c1C)C(N)=O,C19H24N4O2,340.189926008,2.1546399999999997,3,3,91.22,4
CCCCC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC=C4C(=O)Cn4cncn4)[C@@H]3CC=C2C1,C28H39N3O3,465.29914210800007,5.448300000000006,0,6,74.08000000000001,7
CSc1cnc(N[C@H]2CC[C@@H](C2)Nc2nc3ccc(cc3s2)C(=O)N2CCC3(CCOC3)CC2)nc1,C26H32N6O2S2,524.202816264,4.896000000000004,2,9,92.27,6
Cc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)cc2c(=O)[nH]1,C25H24N4O6,476.1695844879999,1.91912,4,6,152.69,10
OC(=O)c1ccnc(c1)-c1cc(ccn1)C(=O)NCCc1ccccc1,C20H17N3O3,347.126991404,2.814300000000001,2,4,92.18,6
CCCCCCCCc1ccc2nc([nH]c2c1)[C@@H](N)CO,C17H27N3O,289.215412484,3.4580000000000015,3,3,74.93,9
CC(C)(C)NC(=O)c1cc(NC(=O)Cc2cc(Cl)cc(Cl)c2)ccn1,C18H19Cl2N3O2,379.08543220800004,4.097900000000003,2,3,71.09,4
CC(C)OC(=O)c1ccc(nc1)N1CCC(CC1)OC(=O)N1CCN(CC1)C(C)C,C22H34N4O4,418.25800556800004,2.778200000000001,0,7,75.20999999999998,5
OC(=O)c1ccc(CN2CC[C@@]3([C@H]2CCc2cc(ccc32)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c2ccc(F)cc2)cc1Cl,C29H22ClF8NO4S,667.0830326240001,7.356600000000005,1,4,74.68,6
Nc1c(C(=O)N[C@H]2CC[C@H](CC2)c2ccccc2)n(-c2ccccc2)c(=O)[nH]c1=O,C23H24N4O3,404.18484062799996,2.5641999999999996,3,5,109.97999999999999,4
NCCCCNCCCN,C7H19N3,145.15789760799998,-0.3362999999999989,3,3,64.07,7
CC(=O)Oc1ccccc1C(O)=O,C9H8O4,180.042258736,1.3101,1,3,63.6,2
Fc1cccc(NS(=O)(=O)c2cc(F)c(O[C@H]3CCN(CC(F)(F)F)C[C@@H]3c3ccc(F)c(F)c3)c(F)c2)n1,C24H19F8N3O3S,581.101938228,5.377100000000004,1,5,71.53,7
COc1ccc(cn1)N(C)C(=O)c1cnc(cn1)-c1ccc(cc1C)C#N,C20H17N5O2,359.13822478400004,3.0039000000000016,0,6,92.0,4
CC(C)(O)[C@@H](NC(=O)Nc1cc2[nH]nc(N)c2cn1)c1ccc(F)cc1,C17H19FN6O2,358.155352068,2.3129,5,5,128.95,4
COc1cc(\C=N\NC(=O)Cn2c3ccccc3nc(C)c2=O)cc(OC)c1OC,C21H22N4O5,410.1590198039999,1.88102,1,8,104.03999999999999,7
Oc1ccc2c(CCCC(c3ccncc3)=C2c2ccc(O[C@H]3CCN(CCCF)C3)cc2)c1,C29H31FN2O2,458.236956452,5.895300000000007,1,4,45.59000000000001,7
CC(C)C[C@@H](N)c1cccc(c1N1CCN(CC1)C(=O)[C@@H](Cc1ccc(Cl)cc1Cl)NC(=O)CCN)C(F)(F)F,C28H36Cl2F3N5O2,601.219815412,4.783000000000003,3,5,104.69,10
CCCN(CCC)C(=O)c1cc(cc(c1)S(=O)(=O)c1ccccc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(OC)c1,C38H43F2N3O6S,707.284063536,5.560200000000005,3,7,125.04000000000002,17
Cc1ccc(NS(=O)(=O)c2cccs2)cc1Cl,C11H10ClNO2S2,286.98414824,3.510720000000002,1,3,46.17,3
CC(Nc1ncnc2[nH]cnc12)c1nc2cccc(C)n2c(=O)c1-c1ccc(cc1)C#N,C23H18N8O,422.160357196,3.381000000000002,2,8,124.65,4
CC(C)(C)c1ccc(cc1)N(C(C(=O)NC1CCCC1)c1cccnc1)C(=O)c1c[nH]cn1,C26H31N5O2,445.24777523200004,4.549100000000003,2,4,90.98,6
CC(Oc1ccccc1-c1ccccc1)C1=NCCN1,C17H18N2O,266.141913196,3.122600000000001,1,3,33.62,4
Fc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,C18H19FN4,310.159374828,3.0242000000000013,1,3,35.16,3
Cc1nc2nonc2c(N)c1Cc1ccc(C#N)c(OCC(F)F)n1,C15H12F2N6O2,346.098980064,2.0098,1,8,123.74000000000001,5
COc1ccc2c3CN(COc3ccc2c1)c1nc(cs1)-c1ccc(F)cc1,C22H17FN2O2S,392.09947700400005,5.467500000000004,0,5,34.59,3
O=S(=O)(Nc1ccccc1)N1CCC(CC1)(c1nccn1Cc1ccccc1)c1ccccc1,C27H28N4O2S,472.193297136,4.670200000000005,1,4,67.23,7
Clc1ccc(cc1)-n1c(nc2ccccc2c1=O)-c1sc(NC(=O)c2ccco2)nc1-c1ccccc1,C28H17ClN4O3S,524.0709890840001,6.674900000000004,1,7,90.02,5
Cc1ccc(Cl)cc1C(=O)NC1(C)CCN(CC1)c1ccc(cn1)-c1cc(OCC(C)(C)O)cn2ncc(C#N)c12,C31H33ClN6O3,572.2302665960001,5.168400000000005,2,8,115.78,7
Oc1ccc(cc1)C(c1ccc(O)cc1)C(Cl)(Cl)Cl,C14H11Cl3O2,315.982462632,4.599900000000002,2,2,40.46,2
COC(=O)[C@@H]1C[C@H](I)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@@H](C[C@]21C)c1ccoc1,C21H25IO6,500.06958652,3.8720000000000034,0,6,82.81,2
CO[C@@H]1CN(CCC(=O)N2CCOCC2)CC[C@@H]1NC(=O)c1cc(Cl)c(N)cc1OC,C21H31ClN4O5,454.198297772,0.9988000000000021,2,7,106.36000000000001,7
Oc1ccc2C(=O)c3nnn(c3C(=O)c2c1)-c1ccc(F)c(Cl)c1,C16H7ClFN3O3,343.015996984,2.540800000000001,1,6,85.07999999999998,1
CC(C)C1NC(=O)[C@@H](Cc2ccccc2)NC(=O)C(CC(O)=O)NC(=O)NNC(=O)C(CCCNC(N)=N)NC1=O,C25H37N9O7,575.2815945240002,-2.2099299999999937,10,7,256.73,9
CC1CCCN(C1)c1nc2ccccc2nc1C(C#N)C(=O)OC1CCCCC1,C23H28N4O2,392.2212261359999,4.349180000000004,0,6,79.11,4
O=C(NCCCc1ncc[nH]1)c1ccc2nc(C3=CCOCC3)c(nc2c1)-c1cccs1,C24H23N5O2S,445.15724597600007,4.247700000000004,2,6,92.79,7
N[C@@H](CC(=O)N1CCc2ccccc2C1)C(=O)N1CCC[C@H]1C#N,C18H22N4O2,326.174275944,0.8032799999999995,1,4,90.43,3
Cc1cccc2n(Cc3cccc(c3C#N)C(F)(F)F)c(=O)n(C[C@H]3CC[C@@H](CC3)C(O)=O)c(=O)c12,C26H24F3N3O4,499.1718909079999,4.301400000000003,1,6,105.09,5
Cn1ccc(n1)-c1ccc(Cc2cc(nc3n(C)ccc23)C(=O)NC2CCOC(C)(C)C2)cn1,C26H30N6O2,458.2430242,3.647000000000003,1,7,86.86,5
Cl.COc1ccc2nc3CC4CC(CC(C)=C4)c3c(N)c2c1,C18H21ClN2O,316.13424097200004,4.243400000000003,1,3,48.14,1
C[C@@H]1CCCN1CCCOc1ccc(cc1)-n1c(C)nc2ccc(cc2c1=O)S(F)(F)(F)(F)F,C23H26F5N3O2S,503.166589172,6.604720000000005,0,5,47.36,7
CCN(C1CN(N=C1c1ccc(Cl)c(Cl)c1)C(\Nc1cc(F)cc(OC(F)F)c1)=N/C#N)C(=O)CO,C22H19Cl2F3N6O3,542.084778488,3.9121800000000033,2,6,113.55,7
Cc1cnc(C)c2nc(CCc3nc(cn3C)-c3ccncc3)nn12,C18H19N7,333.1701936080001,2.32184,0,7,73.78999999999999,4
OC(C(=O)N1CCN(CC1)c1ccc2[nH]ncc2c1)c1ccc(Br)cc1,C19H19BrN4O2,414.069137948,2.7076000000000002,2,4,72.46000000000001,3
CC#CCOc1cnc(cn1)C(=O)Nc1ccc2OCCC3(N=C(C)C(N)=N3)c2c1,C21H20N6O3,404.1596885000001,1.8979999999999997,2,8,124.08,4
COc1n[nH]c2cc(NC(=O)N[C@H](COC(F)F)c3ccccc3)ncc12,C17H17F2N5O3,377.129945844,3.068500000000001,3,5,101.16,7
COC(=O)Nc1cc(ccn1)-c1cnc(OC[C@](C)(N)CC(C)C)c(c1)C(F)F,C20H26F2N4O3,408.197297132,4.401800000000003,2,6,99.36,8
Fc1cccc(-c2ncccn2)c1C(=O)N1CC2CC(Nc3ccc(Br)cn3)C1C2,C22H19BrFN5O,467.0757005480001,4.155300000000003,1,5,71.01,4
Cc1cc(N)ncc1-n1c(nc2c(Cl)ccc(Cl)c2c1=O)[C@@H](Nc1nc(N)nc(N)c1C#N)C1CC1,C23H20Cl2N10O,522.1198606200002,3.367400000000001,4,11,187.44,5
CCO\N=C(/CCN1CCN(CC1)c1nccs1)c1ccccc1,C18H24N4OS,344.167082388,3.096000000000002,0,6,40.96,7
CN1CCc2cc(Cl)c(O)cc2[C@H](C1)c1ccccc1,C17H18ClNO,287.107691876,3.6654000000000027,1,2,23.47,1
Cn1c2nc[nH]c2c(=O)n(Cc2ccccc2)c1=O,C13H12N4O2,256.096025624,0.47159999999999985,1,5,72.68,2
Cc1nn(C)cc1Nc1ncnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccccc4F)c3F)c12,C24H18F3N7O3S,541.114393096,4.192520000000003,3,8,134.66,7
CNc1cc2n(nc(-c3cncc(c3)C(F)(F)F)c2cn1)C1CC[C@@H](CC1)Oc1ccc(=O)n(C)n1,C24H24F3N7O2,499.194357668,4.210200000000004,1,9,99.75000000000001,5
OC(=O)C(=O)CC(=O)c1cccnc1,C9H7NO4,193.037507704,0.3081000000000001,1,4,84.33,4
COc1cccc(c1)-c1cnc2OS(=O)(=O)C=Cc2c1,C14H11NO4S,289.04087883200003,2.450100000000001,0,5,65.49000000000001,2
COc1ccc(cc1)N1CCN(CC1)c1ccc(cc1)S(=O)(=O)C1(CCOCC1)C(=O)NO,C23H29N3O6S,475.1777066479999,1.8500999999999996,2,8,108.41000000000001,6
Cc1cc(Nc2cc3ncccc3c(N[C@H]3C[C@@H]4CCC[C@H](C3)N4S(C)(=O)=O)n2)n[nH]1,C21H27N7O2S,441.19469410400006,3.1619200000000003,3,7,115.9,5
