SMILES,Formula,Peso Molecular,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pIC50,Molecular weight
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(CCC(=O)N2CCOCC2)cc1)NC(=O)OC(C)(C)C,C37H56N4O8,,3.361200000000002,5,9,158.69,15,0,684.409814752
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCCN2CCOCC2)cc1)NC(=O)OC(C)(C)C,C36H56N4O8,,3.280800000000003,5,10,150.85,16,0,672.409814752
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCC(=O)N2CCCCC2)cc1)NC(=O)OC(C)(C)C,C37H56N4O8,,3.9611000000000027,5,9,158.68999999999997,15,0,684.409814752
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(COC(=O)N2CCOCC2)cc1)NC(=O)OC(C)(C)C,C36H54N4O9,,3.5386000000000024,5,10,167.92,14,0,686.3890793080001
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCc2ccccc2)cc1)NC(=O)OC(C)(C)C,C37H51N3O7,,5.148800000000004,5,8,138.38,15,0,649.372700972
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1cccc(OCc2ccccc2)c1)NC(=O)OC(C)(C)C,C37H51N3O7,,5.148800000000005,5,8,138.38,15,0,649.372700972
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCCCc2nc3ccccc3o2)cc1)NC(=O)OC(C)(C)C,C40H54N4O8,,5.722600000000005,5,10,164.41,17,0,718.394164688
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCc2nc3ccccc3o2)cc1)NC(=O)OC(C)(C)C,C38H50N4O8,,5.2900000000000045,5,10,164.41,15,0,690.36286456
COCCCCOc1ccc(C[C@H](NC(=O)OC(C)(C)C)[C@H](O)CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)cc1,C35H55N3O8,,4.375200000000005,5,9,147.61,18,0,645.3989157199999
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCCCN2CCOCC2)cc1)NC(=O)OC(C)(C)C,C37H58N4O8,,3.6709000000000023,5,10,150.85,17,0,686.425464816
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC[C@@H](O)[C@H](Cc1ccc(OCCCN2CCOCC2=O)cc1)NC(=O)OC(C)(C)C,C37H56N4O9,,3.1975000000000025,5,10,167.92,17,0,700.404729372
O[C@H]([C@@H](O)[C@@H](Sc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](Sc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C36H36N2O6S2,,3.5790000000000015,6,8,139.12,11,0,656.201478872
O[C@H]([C@@H](O)[C@@H](SCc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](SCc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C38H40N2O6S2,,3.861200000000003,6,8,139.12,13,0,684.232779
O[C@H]([C@@H](O)[C@@H](Sc1ccccc1F)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](Sc1ccccc1F)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C36H34F2N2O6S2,,3.8572000000000024,6,8,139.12,11,0,692.182635248
O[C@H]([C@@H](O)[C@@H](SCc1ccccc1F)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](SCc1ccccc1F)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C38H38F2N2O6S2,,4.139400000000003,6,8,139.12,13,0,720.213935376
O[C@H]([C@@H](O)[C@@H](Sc1ccccn1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](Sc1ccccn1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C34H34N4O6S2,,2.3689999999999998,6,10,164.9,11,0,658.191976808
O[C@H]([C@@H](O)[C@@H](SCC=C)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](SCC=C)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C30H36N2O6S2,,1.8327999999999989,6,8,139.12,13,0,584.2014788719999
O[C@H]([C@@H](O)[C@@H](Sc1cccs1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)[C@@H](Sc1cccs1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C32H32N2O6S4,,3.7020000000000017,6,10,139.12,11,0,668.114320744
CNC(=O)[C@@H](NC(=O)[C@H](Sc1ccccc1)[C@H](O)[C@@H](O)[C@@H](Sc1ccccc1)C(=O)N[C@@H](C(C)C)C(=O)NC)C(C)C,C30H42N4O6S2,,1.8035999999999994,6,8,156.86,15,0,618.254577064
CNC(=O)[C@@H](NC(=O)[C@H](Sc1ccccc1F)[C@H](O)[C@@H](O)[C@@H](Sc1ccccc1F)C(=O)N[C@@H](C(C)C)C(=O)NC)C(C)C,C30H40F2N4O6S2,,2.0817999999999994,6,8,156.86,15,0,654.23573344
CNC(=O)[C@@H](NC(=O)[C@H](Sc1cccs1)[C@H](O)[C@@H](O)[C@@H](Sc1cccs1)C(=O)N[C@@H](C(C)C)C(=O)NC)C(C)C,C26H38N4O6S4,,1.9265999999999992,6,10,156.86,15,0,630.167418936
CC(C)(C)NC(=O)[C@@H]1CSCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1ccccc1,C26H33N3O5S,,1.97,3,6,107.97000000000001,9,0,499.214092156
Cc1ccccc1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,C27H35N3O5S,,2.2784199999999997,3,6,107.97,9,0,513.2297422199999
Cc1cccc(OCC(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC[C@H]2C(=O)NC(C)(C)C)c1,C27H35N3O5S,,2.2784199999999997,3,6,107.97,9,0,513.2297422199999
Cc1ccc(OCC(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC[C@H]2C(=O)NC(C)(C)C)cc1,C27H35N3O5S,,2.2784199999999997,3,6,107.97,9,0,513.2297422199999
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,C28H37N3O5S,,2.5868400000000005,3,6,107.97,9,0,527.245392284
CCc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,C29H39N3O5S,,2.840820000000001,3,6,107.97,10,0,541.2610423479999
CCCc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,C30H41N3O5S,,3.230920000000001,3,6,107.97,11,0,555.276692412
CCc1cccc(CC)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,C30H41N3O5S,,3.094800000000001,3,6,107.97,11,0,555.276692412
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC(C)(C)C,C30H41N3O5S,,3.3654400000000013,3,6,107.97,9,0,555.276692412
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,C26H33N3O5S,,2.21882,4,6,118.97,7,0,499.214092156
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC(C)(C)C,C28H37N3O5S,,2.9974200000000017,4,6,118.97,7,0,527.245392284
CCc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC(C)(C)C,C29H39N3O5S,,3.251400000000002,4,6,118.97,8,0,541.2610423479999
Cc1ccccc1CNC(=O)[C@@H]1CSCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)c1C,C30H33N3O5S,,2.92894,4,6,118.97000000000001,9,0,547.214092156
Cc1ccccc1CNC(=O)[C@H]1N(CSC1(C)C)C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(O)c1C,C32H37N3O5S,,3.7075400000000016,4,6,118.97000000000001,9,0,575.245392284
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1ccccc1Cl,C31H34ClN3O5S,,4.052520000000003,4,6,118.97,9,0,595.190769868
CCc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1ccccc1C,C33H39N3O5S,,3.961520000000003,4,6,118.97,10,0,589.2610423479999
CSC[C@H](NC(=O)COc1cccc2cnccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC(C)(C)C,C35H45N5O6S2,,3.1446000000000014,4,9,149.96,13,0,695.28112616
CSC[C@H](NC(=O)COc1cccc2cnccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,C33H41N5O6S2,,2.3660000000000005,4,9,149.96,13,0,667.249826032
CC(C)C[C@]1(N=CC([C@@H](Cc2ccccc2)C(N)=O)C1=O)C1C=N[C@](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)(Cc2ccccc2)C1=O,C43H52N4O6,,5.523400000000005,3,8,160.51,15,0,720.3886853839999
CC(C)C[C@]1(N=CC([C@@H](Cc2ccccc2)C(N)=O)C1=O)C1C=N[C@](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)(Cc2ccccc2)C1=O,C43H50N4O7,,4.5138000000000025,3,9,169.73999999999998,16,0,734.36794994
CC(C)C[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,C39H52N4O6,,4.476000000000002,5,6,159.85000000000002,17,0,672.3886853839999
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NC1[C@H](O)Cc2ccccc12,C33H40N2O5,,4.506800000000004,4,5,107.89,10,0,544.29372238
O[C@@H](C[C@@H](Cc1ccccc1)C(=O)NC1[C@H](O)Cc2ccccc12)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,C33H38N2O6,,3.497200000000002,4,6,117.12,11,0,558.2729869359999
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)N=CC(C2[C@H](O)Cc3ccccc23)C1=O,C35H40N2O5,,4.8254000000000055,3,6,108.22,9,0,568.29372238
O[C@@H](C[C@]1(Cc2ccccc2)N=CC(C2[C@H](O)Cc3ccccc23)C1=O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,C35H38N2O6,,3.815800000000003,3,7,117.45000000000002,10,0,582.272986936
NC(=O)O[C@@H]1Cc2ccccc2C1C1C=N[C@](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2CCOC2)(Cc2ccccc2)C1=O,C36H39N3O7,,3.9188000000000027,3,8,149.54000000000002,11,0,625.278800588
O[C@@H](C[C@]1(Cc2ccccc2)N=CC(C2CNC(=O)c3ccccc23)C1=O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1,C35H37N3O6,,3.6422000000000025,3,7,126.32000000000002,10,0,595.268235904
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12,C36H47N5O4,,2.866900000000002,4,7,118.03000000000002,11,0,613.3628049839999
CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C41H52N6O5,,4.437100000000003,4,8,145.77999999999997,14,0,708.399918764
CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)OCc1ccncc1,C34H44N4O5,,4.244500000000003,3,7,113.02000000000002,12,0,588.3311705079999
CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)COc1ccccc1)OCc1ccncc1,C34H44N4O5,,3.5133000000000036,3,7,113.02000000000002,13,0,588.3311705079999
CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCc1ccccc1)OCc1ccncc1,C35H46N4O4,,4.0671000000000035,3,6,103.79000000000002,13,0,586.351905952
CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CSc1ccccc1)OCc1ccncc1,C34H44N4O4S,,4.226600000000003,3,7,103.79000000000002,13,0,604.3083268879999
CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CCCc1ccccc1)OCc1ccncc1,C36H48N4O4,,4.457200000000004,3,6,103.79000000000002,14,0,600.367556016
CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)\C=C\c1ccccc1)OCc1ccncc1,C35H44N4O4,,4.147700000000003,3,6,103.79000000000002,12,0,584.336255888
Cc1ccccc1COC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C35H46N4O5,,4.552920000000003,3,7,113.02000000000001,12,0,602.346820572
Cc1ccccc1CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C36H48N4O4,,4.3755200000000025,3,6,103.79,13,0,600.367556016
Cc1ccccc1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C35H46N4O5,,3.821720000000002,3,7,113.02000000000001,13,0,602.346820572
Cc1cccc(C)c1COC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C36H48N4O5,,4.861340000000004,3,7,113.02000000000001,12,0,616.3624706359999
Cc1cccc(C)c1CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C37H50N4O4,,4.683940000000003,3,6,103.79,13,0,614.38320608
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C36H48N4O5,,4.130140000000003,3,7,113.02000000000001,13,0,616.3624706359999
CC(Oc1c(C)cccc1C)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C37H50N4O5,,4.518640000000003,3,7,113.02000000000001,13,0,630.3781207
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)OCc1ccncc1,C34H44N4O5,,3.762120000000002,4,7,124.02000000000001,11,0,588.331170508
CC(C)(C)NC(=O)[C@@H]1C[C@@H](CCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)OCc1ccncc1,C31H44N4O6,,2.8332000000000024,3,8,122.25000000000003,11,0,568.3260851279999
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)SCc1ccncc1,C36H48N4O4S,,4.846740000000004,3,7,103.79,13,0,632.339627016
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)SCc1cccnc1,C36H48N4O4S,,4.846740000000005,3,7,103.79,13,0,632.339627016
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)Sc1ccncc1,C35H46N4O4S,,4.705640000000004,3,7,103.79,12,0,618.3239769520001
Cc1cc(S[C@@H]2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)COc3c(C)cccc3C)[C@@H](C2)C(=O)NC(C)(C)C)nc(C)n1,C36H49N5O4S,,4.717480000000004,3,8,116.68,12,0,647.3505260479999
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,C38H50N6O5,,3.092400000000003,5,7,166.75,12,0,670.3842687
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,C25H35N3O6S,,2.4028,3,7,131.19,11,0,505.22465683999997
CC(C)C[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,C57H70N6O8,,5.931000000000005,7,8,218.04999999999998,25,0,966.5255132000001
CC(C)C[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,C48H61N5O7,,5.203500000000003,6,7,188.95000000000002,21,0,819.457099292
CC(C)C[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC(C)(C)C)Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,C40H54N4O5,,4.503700000000002,5,5,150.62,18,0,670.4094208280001
CC(C)C[C@H](NC(=O)[C@H](C\C=C\c1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,C41H54N4O6,,5.336800000000004,5,6,159.85000000000002,18,0,698.404335448
CC(C)CC(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCCc1ccccc1,C38H51N3O5,,5.622100000000005,4,5,116.76000000000002,16,0,629.3828717319999
CC(C)CC(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCc1ccccc1,C37H49N3O5,,5.579600000000005,4,5,116.76000000000002,15,0,615.367221668
CC(C)CC(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(N)=O,C30H43N3O5,,3.7485000000000017,4,5,130.75,13,0,525.3202714759999
CC(C)CCNC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1,C29H42N2O4,,4.894600000000004,3,4,87.66000000000001,12,0,482.31445782399993
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,C31H38N2O4,,5.048700000000005,3,4,87.66,11,0,502.283157696
CCC(C)C(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCc1ccccc1,C37H49N3O5,,5.579600000000005,4,5,116.76000000000002,15,0,615.367221668
CCC(C)C(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCC(O)CO,C33H49N3O7,,2.732600000000001,6,7,157.22,16,0,599.357050908
CCC(C)C(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)NCc1nc2ccccc2[nH]1,C38H49N5O5,,5.455900000000004,5,6,145.44000000000003,15,0,655.3733696679999
CCC(C)C(NC(=O)[C@H](C\C=C\c1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1nc2ccccc2[nH]1,C40H51N5O5,,6.316700000000006,5,6,145.44000000000003,16,0,681.3890197319998
Oc1c2CCCCCCc2oc(=O)c1[C@@H](C1CC1)c1cccc(NS(=O)(=O)c2ccccc2)c1,C27H29NO5S,,5.347100000000005,2,5,96.61000000000001,6,0,479.17664402799994
Cc1ccccc1S(=O)(=O)Nc1cccc(c1)C(C1CC1)c1c(O)c2CCCCCCc2oc1=O,C28H31NO5S,,5.655520000000006,2,5,96.61000000000001,6,0,493.19229409199994
Cc1cccc(c1)S(=O)(=O)Nc1cccc(c1)C(C1CC1)c1c(O)c2CCCCCCc2oc1=O,C28H31NO5S,,5.655520000000006,2,5,96.61000000000001,6,0,493.19229409199994
Cc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)C(C1CC1)c1c(O)c2CCCCCCc2oc1=O,C28H31NO5S,,5.655520000000006,2,5,96.61000000000001,6,0,493.19229409199994
Oc1c2CCCCCCc2oc(=O)c1[C@@H](C1CC1)c1cccc(NS(=O)(=O)c2ccc(cc2)C#N)c1,C28H28N2O5S,,5.218780000000004,2,6,120.4,6,0,504.17189299599994
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,C18H16O3,,4.040500000000003,1,3,50.440000000000005,3,0,280.109944372
CCC(c1ccccc1)c1c(O)cc(CCc2ccccc2)oc1=O,C22H22O3,,4.672500000000004,1,3,50.440000000000005,6,0,334.15689456399997
CCC(Cc1ccccc1)c1cc(O)c(C(CC)c2ccccc2)c(=O)o1,C24H26O3,,5.623600000000007,1,3,50.44,7,0,362.18819469199997
Oc1c2CCCCCCc2oc(=O)c1C(C1CC1)c1ccccc1,C21H24O3,,4.546300000000004,1,3,50.440000000000005,3,0,324.17254462799997
CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,C37H48N6O5S2,,5.905200000000005,4,9,145.77999999999997,17,0,720.3127606359999
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,C32H45N3O4S,,4.747620000000004,4,6,101.9,9,0,567.31307792
CC(c1ccccc1)c1c(O)c2CCCCCCc2oc1=O,C19H22O3,,4.156200000000004,1,3,50.440000000000005,2,0,298.15689456399997
CCC(c1ccccc1)c1c(O)c2CCCCCCc2oc1=O,C20H24O3,,4.546300000000004,1,3,50.440000000000005,3,0,312.17254462799997
CCCC(c1ccccc1)c1c(O)c2CCCCCCc2oc1=O,C21H26O3,,4.936400000000004,1,3,50.440000000000005,4,0,326.18819469199997
CC(C)C(c1ccccc1)c1c(O)c2CCCCCCc2oc1=O,C21H26O3,,4.7923000000000044,1,3,50.440000000000005,3,0,326.18819469199997
CCCCC(c1ccccc1)c1c(O)c2CCCCCCc2oc1=O,C22H28O3,,5.326500000000005,1,3,50.440000000000005,5,0,340.20384475599997
CC(C)CC(c1ccccc1)c1c(O)c2CCCCCCc2oc1=O,C22H28O3,,5.182400000000005,1,3,50.440000000000005,4,0,340.20384475599997
Oc1c2CCCCCCc2oc(=O)c1C(c1ccccc1)c1ccccc1,C24H24O3,,5.184600000000005,1,3,50.440000000000005,3,0,360.17254462799997
Oc1c2CCCCCCc2oc(=O)c1C(C1CC1)C1CC1,C18H24O3,,3.908000000000003,1,3,50.440000000000005,3,0,288.17254462799997
Oc1c(Cc2ccccc2)c(=O)oc2CCCCCCc12,C18H20O3,,3.595200000000002,1,3,50.44,2,0,284.14124449999997
Oc1c(CCc2ccccc2)c(=O)oc2CCCCCCc12,C19H22O3,,3.7896000000000027,1,3,50.44,3,0,298.15689456399997
Oc1c(CCCc2ccccc2)c(=O)oc2CCCCCCc12,C20H24O3,,4.179700000000003,1,3,50.44,4,0,312.17254462799997
CC(C)(C)NC(=O)[C@H]1N(CSC1(C)C)C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)COc1cccc2ccccc12,C36H45N5O7S,,2.2620000000000022,5,8,180.16,13,0,691.30396978
CC(C)(C)NC(=O)C1CSCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)COc1cccc2ccccc12,C34H41N5O7S,,1.483400000000003,5,8,180.16,13,0,663.272669652
CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(OCCCC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N1)cc2)S(=O)(=O)c1ccc(N)cc1,C32H49N5O6S,,2.424800000000004,5,8,177.07999999999998,9,0,631.340355288
CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(OCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1)cc2)S(=O)(=O)c1ccc(NC(C)=O)cc1,C39H59N5O9S,,4.367000000000004,5,9,192.46999999999997,11,0,773.4033494680002
CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(OCCCC[C@H](NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N1)cc2)S(=O)(=O)c1ccc(N)cc1,C37H56N6O9S,,1.079300000000008,7,10,229.48999999999998,13,0,760.382948372
CCCC[C@@H]1NC(=O)[C@@H](N)CCCCOc2ccc(C[C@H](NC1=O)[C@H](O)CN(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)cc2,C33H51N5O6S,,2.9590000000000023,5,8,177.08,11,0,645.3560053519999
CCCC[C@@H]1NC(=O)[C@H](CCCCOc2ccc(C[C@H](NC1=O)[C@H](O)CN(CCC(C)C)S(=O)(=O)c1ccc(NC(C)=O)cc1)cc2)NC(=O)OC(C)(C)C,C40H61N5O9S,,4.901200000000003,5,9,192.46999999999997,13,0,787.4189995319999
CCCC[C@@H]1NC(=O)[C@H](CCCCOc2ccc(C[C@H](NC1=O)[C@H](O)CN(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)cc2)NC(C)=O,C35H53N5O7S,,3.1364000000000027,5,8,180.16,12,0,687.3665700359999
CCCC[C@@H]1NC(=O)[C@H](CCCCOc2ccc(C[C@H](NC1=O)[C@H](O)CN(CCC(C)C)S(=O)(=O)c1ccc(N)cc1)cc2)NC(=O)[C@@H](N)CO,C36H56N6O8S,,1.4361000000000057,7,10,226.41,14,0,732.3880337519998
